record_ID,units_sold
218298,44.0
218299,29.0
218301,14.0
218302,20.0
218304,10.0
218305,36.0
218306,41.0
218308,24.0
218309,61.0
218310,27.0
218313,151.0
218314,22.0
218315,29.0
218318,24.0
218319,21.0
218323,7.0
218324,8.0
218325,4.0
218326,11.0
218327,65.0
218328,54.0
218329,30.0
218330,18.0
218331,36.0
218332,32.0
218333,10.0
218334,9.0
218335,10.0
218336,157.0
218337,17.0
218338,30.0
218340,14.0
218341,30.0
218342,23.0
218343,16.0
218346,11.0
218347,7.0
218349,10.0
218350,68.0
218351,40.0
218352,29.0
218354,31.0
218355,38.0
218356,55.0
218359,21.0
218360,131.0
218361,27.0
218362,44.0
218363,38.0
218364,15.0
218369,63.0
218370,40.0
218371,36.0
218372,44.0
218373,50.0
218376,115.0
218377,28.0
218378,49.0
218381,35.0
218382,16.0
218386,11.0
218387,77.0
218388,38.0
218389,19.0
218391,34.0
218392,45.0
218393,54.0
218394,159.0
218395,43.0
218396,64.0
218399,39.0
218400,47.0
218401,22.0
218403,15.0
218404,19.0
218405,5.0
218406,13.0
218409,25.0
218410,21.0
218411,13.0
218412,27.0
218417,55.0
218418,28.0
218420,20.0
218421,34.0
218422,24.0
218425,42.0
218426,29.0
218427,8.0
218429,17.0
218431,73.0
218432,16.0
218433,27.0
218434,13.0
218435,10.0
218436,27.0
218437,27.0
218438,14.0
218441,11.0
218443,6.0
218445,54.0
218446,47.0
218447,27.0
218448,15.0
218450,18.0
218451,26.0
218452,35.0
218453,12.0
218455,23.0
218456,105.0
218457,24.0
218458,29.0
218460,7.0
218461,32.0
218462,42.0
218463,25.0
218465,15.0
218466,17.0
218469,28.0
218474,41.0
218475,22.0
218476,14.0
218477,24.0
218478,19.0
218479,132.0
218480,19.0
218481,24.0
218482,20.0
218483,23.0
218487,9.0
218488,35.0
218489,24.0
218490,13.0
218491,12.0
218492,32.0
218493,16.0
218494,9.0
218495,19.0
218496,127.0
218497,21.0
218498,24.0
218499,12.0
218502,46.0
218503,34.0
218506,17.0
218508,57.0
218509,45.0
218512,23.0
218513,29.0
218514,32.0
218515,10.0
218516,13.0
218517,18.0
218518,168.0
218519,26.0
218520,34.0
218521,22.0
218522,18.0
218523,42.0
218524,28.0
218525,25.0
218527,8.0
218528,16.0
218529,12.0
218530,158.0
218531,135.0
218532,43.0
218534,73.0
218535,105.0
218536,105.0
218539,27.0
218540,270.0
218541,66.0
218542,74.0
218545,74.0
218546,41.0
218550,38.0
218554,40.0
218555,39.0
218556,9.0
218558,13.0
218559,31.0
218560,24.0
218563,138.0
218564,21.0
218565,32.0
218566,23.0
218567,19.0
218568,35.0
218569,24.0
218573,12.0
218575,33.0
218576,22.0
218578,18.0
218579,32.0
218580,62.0
218581,29.0
218584,253.0
218585,32.0
218586,32.0
218588,24.0
218589,72.0
218590,36.0
218593,17.0
218596,56.0
218597,59.0
218598,25.0
218600,26.0
218601,56.0
218602,46.0
218603,20.0
218604,20.0
218605,22.0
218606,188.0
218607,35.0
218608,42.0
218609,15.0
218611,39.0
218612,25.0
218613,15.0
218614,12.0
218615,19.0
218616,19.0
218618,57.0
218619,45.0
218622,30.0
218623,38.0
218624,49.0
218626,126.0
218627,28.0
218628,43.0
218631,44.0
218635,18.0
218638,107.0
218639,84.0
218640,22.0
218642,52.0
218643,64.0
218644,70.0
218648,179.0
218649,50.0
218650,63.0
218651,65.0
218652,41.0
218653,19.0
218656,31.0
218658,211.0
218659,118.0
218660,72.0
218663,75.0
218664,88.0
218665,116.0
218667,279.0
218668,62.0
218669,99.0
218670,39.0
218671,27.0
218673,83.0
218674,56.0
218675,150.0
218676,23.0
218677,25.0
218678,59.0
218679,58.0
218680,24.0
218683,228.0
218684,154.0
218685,67.0
218686,28.0
218688,102.0
218689,109.0
218690,127.0
218694,294.0
218695,58.0
218696,102.0
218697,16.0
218698,12.0
218700,86.0
218701,54.0
218702,28.0
218703,19.0
218704,31.0
218705,44.0
218707,15.0
218711,26.0
218712,26.0
218713,11.0
218714,18.0
218715,19.0
218716,40.0
218717,27.0
218720,130.0
218721,27.0
218722,24.0
218723,5.0
218724,26.0
218726,63.0
218729,16.0
218731,31.0
218732,29.0
218734,13.0
218735,25.0
218736,20.0
218739,75.0
218740,22.0
218741,15.0
218744,20.0
218745,41.0
218746,26.0
218748,7.0
218749,11.0
218750,11.0
218753,14.0
218755,67.0
218757,19.0
218759,16.0
218763,112.0
218764,75.0
218765,41.0
218766,51.0
218767,73.0
218768,71.0
218772,174.0
218773,40.0
218774,56.0
218775,19.0
218776,9.0
218777,53.0
218778,43.0
218780,14.0
218781,19.0
218782,31.0
218785,66.0
218786,29.0
218789,37.0
218790,46.0
218793,145.0
218794,27.0
218795,51.0
218798,38.0
218799,18.0
218800,10.0
218803,21.0
218806,152.0
218807,81.0
218808,35.0
218810,47.0
218811,84.0
218812,92.0
218815,192.0
218816,47.0
218817,75.0
218818,26.0
218820,47.0
218821,43.0
218822,21.0
218824,18.0
218825,35.0
218827,20.0
218828,23.0
218833,31.0
218834,17.0
218836,11.0
218837,125.0
218838,20.0
218839,22.0
218840,7.0
218842,15.0
218844,28.0
218846,11.0
218849,36.0
218850,35.0
218852,16.0
218853,16.0
218855,147.0
218856,18.0
218857,36.0
218858,20.0
218859,17.0
218860,36.0
218861,34.0
218862,24.0
218864,8.0
218865,15.0
218867,10.0
218868,20.0
218869,19.0
218873,21.0
218874,49.0
218875,21.0
218876,12.0
218877,13.0
218878,11.0
218879,167.0
218880,32.0
218881,22.0
218884,26.0
218885,27.0
218886,19.0
218889,161.0
218890,79.0
218891,52.0
218892,61.0
218893,39.0
218894,94.0
218895,138.0
218896,141.0
218898,10.0
218899,21.0
218900,359.0
218901,100.0
218902,150.0
218903,33.0
218904,16.0
218907,95.0
218908,77.0
218909,32.0
218911,37.0
218912,53.0
218913,54.0
218914,28.0
218915,22.0
218917,57.0
218918,38.0
218919,21.0
218921,53.0
218922,58.0
218923,60.0
218924,21.0
218927,94.0
218928,48.0
218929,56.0
218930,64.0
218931,29.0
218932,17.0
218934,34.0
218935,26.0
218936,86.0
218937,68.0
218938,25.0
218939,43.0
218940,51.0
218941,70.0
218945,161.0
218946,61.0
218947,62.0
218948,79.0
218949,57.0
218953,28.0
218954,5.0
218956,201.0
218957,128.0
218958,87.0
218961,135.0
218962,153.0
218963,134.0
218964,18.0
218967,476.0
218968,91.0
218969,132.0
218970,29.0
218974,102.0
218975,101.0
218976,108.0
218978,35.0
218979,59.0
218980,24.0
218983,72.0
218984,72.0
218985,22.0
218986,22.0
218987,41.0
218988,58.0
218989,13.0
218990,18.0
218991,19.0
218992,211.0
218993,34.0
218994,46.0
218995,34.0
218996,30.0
218998,56.0
218999,81.0
219000,57.0
219002,17.0
219003,33.0
219004,36.0
219006,20.0
219010,33.0
219011,25.0
219012,17.0
219013,12.0
219014,131.0
219015,35.0
219016,28.0
219017,4.0
219018,45.0
219019,71.0
219020,33.0
219023,17.0
219025,73.0
219026,69.0
219028,20.0
219029,44.0
219030,25.0
219032,20.0
219034,152.0
219035,26.0
219036,23.0
219038,23.0
219039,19.0
219040,13.0
219043,64.0
219044,60.0
219045,12.0
219047,27.0
219048,51.0
219049,60.0
219050,16.0
219051,23.0
219052,29.0
219053,220.0
219054,28.0
219055,33.0
219056,21.0
219057,15.0
219058,41.0
219059,31.0
219060,25.0
219062,13.0
219063,18.0
219065,147.0
219066,103.0
219067,29.0
219068,56.0
219069,64.0
219070,101.0
219072,20.0
219073,190.0
219074,38.0
219075,73.0
219076,18.0
219077,11.0
219078,73.0
219079,40.0
219082,18.0
219083,39.0
219089,55.0
219090,46.0
219091,16.0
219092,65.0
219093,76.0
219094,97.0
219098,183.0
219099,41.0
219100,68.0
219101,70.0
219102,38.0
219105,22.0
219106,5.0
219107,34.0
219108,27.0
219109,12.0
219110,53.0
219111,71.0
219112,32.0
219116,168.0
219117,54.0
219118,75.0
219119,45.0
219120,119.0
219121,66.0
219123,36.0
219124,36.0
219127,42.0
219129,14.0
219130,27.0
219131,29.0
219132,5.0
219135,98.0
219136,20.0
219137,42.0
219138,18.0
219139,17.0
219140,34.0
219141,43.0
219142,28.0
219143,6.0
219144,12.0
219145,18.0
219147,10.0
219149,134.0
219150,84.0
219151,51.0
219154,79.0
219155,94.0
219156,102.0
219159,266.0
219160,50.0
219161,97.0
219162,16.0
219163,9.0
219165,80.0
219166,53.0
219167,29.0
219169,27.0
219170,41.0
219172,10.0
219175,17.0
219176,45.0
219177,29.0
219179,21.0
219180,36.0
219181,28.0
219185,205.0
219186,25.0
219187,34.0
219188,23.0
219189,19.0
219190,35.0
219191,41.0
219192,25.0
219195,17.0
219196,14.0
219197,8.0
219198,18.0
219199,22.0
219200,32.0
219201,31.0
219202,27.0
219206,31.0
219207,61.0
219210,19.0
219211,11.0
219214,186.0
219215,96.0
219216,54.0
219218,77.0
219219,109.0
219220,136.0
219223,26.0
219224,126.0
219225,304.0
219226,108.0
219227,21.0
219228,11.0
219229,88.0
219230,69.0
219231,37.0
219233,32.0
219234,67.0
219235,21.0
219238,77.0
219239,88.0
219240,19.0
219241,11.0
219243,23.0
219244,65.0
219245,41.0
219246,18.0
219247,22.0
219248,18.0
219249,94.0
219250,112.0
219251,48.0
219252,23.0
219253,19.0
219254,44.0
219255,50.0
219256,37.0
219257,14.0
219258,22.0
219259,26.0
219261,6.0
219262,5.0
219263,21.0
219264,38.0
219265,33.0
219268,34.0
219269,37.0
219270,12.0
219271,14.0
219273,86.0
219274,73.0
219275,42.0
219276,13.0
219277,12.0
219279,33.0
219280,54.0
219281,34.0
219283,23.0
219284,23.0
219286,5.0
219287,3.0
219288,10.0
219289,270.0
219290,227.0
219291,77.0
219292,29.0
219294,85.0
219295,120.0
219296,240.0
219300,229.0
219301,398.0
219302,195.0
219303,38.0
219304,24.0
219306,126.0
219307,101.0
219308,53.0
219309,26.0
219310,46.0
219311,120.0
219312,9.0
219313,53.0
219315,12.0
219316,99.0
219317,96.0
219319,44.0
219320,59.0
219321,80.0
219324,16.0
219325,55.0
219326,143.0
219327,61.0
219328,11.0
219329,8.0
219330,58.0
219331,34.0
219334,30.0
219335,44.0
219339,209.0
219340,110.0
219341,65.0
219342,21.0
219344,95.0
219345,114.0
219346,126.0
219348,160.0
219349,304.0
219350,133.0
219351,27.0
219352,13.0
219354,102.0
219355,78.0
219357,29.0
219358,40.0
219359,78.0
219361,33.0
219364,41.0
219368,19.0
219369,30.0
219370,39.0
219371,13.0
219372,16.0
219373,18.0
219374,78.0
219375,71.0
219376,50.0
219377,16.0
219378,16.0
219380,43.0
219381,43.0
219382,32.0
219383,20.0
219384,25.0
219385,26.0
219386,32.0
219387,21.0
219389,9.0
219390,23.0
219391,31.0
219392,10.0
219395,76.0
219396,38.0
219397,28.0
219398,11.0
219400,38.0
219401,26.0
219404,20.0
219406,44.0
219407,25.0
219410,21.0
219411,54.0
219412,58.0
219413,10.0
219416,111.0
219417,120.0
219418,90.0
219419,31.0
219420,29.0
219422,46.0
219423,66.0
219424,30.0
219425,14.0
219426,20.0
219427,23.0
219429,17.0
219430,16.0
219431,26.0
219434,16.0
219435,41.0
219436,22.0
219438,17.0
219439,35.0
219440,46.0
219441,19.0
219442,19.0
219443,41.0
219446,15.0
219451,9.0
219452,16.0
219453,28.0
219454,17.0
219455,8.0
219457,50.0
219458,57.0
219459,23.0
219462,17.0
219463,14.0
219466,12.0
219467,119.0
219468,76.0
219469,37.0
219471,43.0
219472,69.0
219473,97.0
219476,73.0
219477,218.0
219478,72.0
219479,10.0
219481,80.0
219482,36.0
219483,128.0
219484,32.0
219485,44.0
219486,75.0
219487,10.0
219489,75.0
219490,75.0
219491,19.0
219493,45.0
219494,53.0
219495,48.0
219499,56.0
219500,131.0
219501,56.0
219502,46.0
219503,52.0
219504,30.0
219505,28.0
219507,48.0
219508,24.0
219509,19.0
219512,16.0
219513,27.0
219517,82.0
219518,90.0
219519,65.0
219520,21.0
219521,18.0
219522,32.0
219523,42.0
219524,25.0
219526,12.0
219527,20.0
219530,60.0
219531,87.0
219532,24.0
219534,24.0
219535,58.0
219536,49.0
219537,16.0
219538,21.0
219539,26.0
219540,104.0
219541,162.0
219542,63.0
219543,25.0
219544,21.0
219546,54.0
219547,63.0
219548,39.0
219549,27.0
219550,23.0
219551,46.0
219552,8.0
219554,14.0
219555,14.0
219559,17.0
219560,24.0
219564,50.0
219565,44.0
219566,18.0
219568,24.0
219569,13.0
219572,16.0
219573,151.0
219574,108.0
219575,68.0
219577,49.0
219578,55.0
219579,97.0
219583,108.0
219584,191.0
219585,100.0
219586,24.0
219587,19.0
219588,73.0
219589,48.0
219590,47.0
219591,16.0
219592,24.0
219593,64.0
219595,18.0
219599,133.0
219600,101.0
219601,54.0
219604,69.0
219605,83.0
219606,128.0
219607,20.0
219610,105.0
219611,261.0
219612,90.0
219615,76.0
219616,34.0
219617,14.0
219619,36.0
219620,59.0
219621,22.0
219623,76.0
219624,72.0
219625,35.0
219627,21.0
219628,46.0
219629,63.0
219630,16.0
219631,16.0
219632,19.0
219633,97.0
219634,94.0
219635,61.0
219636,29.0
219637,26.0
219638,44.0
219639,63.0
219640,31.0
219641,15.0
219642,29.0
219643,31.0
219644,14.0
219645,11.0
219647,12.0
219648,34.0
219649,21.0
219651,12.0
219652,32.0
219653,39.0
219654,14.0
219656,14.0
219657,63.0
219658,54.0
219659,28.0
219660,30.0
219661,33.0
219662,23.0
219664,19.0
219665,19.0
219666,7.0
219674,35.0
219678,90.0
219679,43.0
219680,28.0
219682,28.0
219683,44.0
219684,71.0
219686,62.0
219687,104.0
219688,54.0
219689,15.0
219691,37.0
219692,30.0
219693,15.0
219696,31.0
219698,9.0
219699,57.0
219700,34.0
219701,11.0
219702,27.0
219703,35.0
219704,9.0
219705,76.0
219706,67.0
219707,47.0
219708,17.0
219709,15.0
219710,40.0
219711,35.0
219712,25.0
219713,12.0
219714,16.0
219715,21.0
219718,8.0
219719,19.0
219720,197.0
219721,162.0
219722,94.0
219725,64.0
219726,92.0
219727,110.0
219730,25.0
219731,156.0
219732,311.0
219733,122.0
219734,34.0
219738,79.0
219739,65.0
219740,71.0
219742,28.0
219743,63.0
219745,22.0
219746,9.0
219748,11.0
219750,13.0
219751,29.0
219753,11.0
219755,75.0
219756,63.0
219757,23.0
219758,21.0
219759,79.0
219760,41.0
219766,94.0
219767,80.0
219768,47.0
219770,63.0
219771,64.0
219772,88.0
219776,79.0
219777,174.0
219778,69.0
219780,47.0
219781,43.0
219783,26.0
219785,54.0
219786,10.0
219788,120.0
219789,79.0
219790,37.0
219791,44.0
219792,51.0
219793,86.0
219795,85.0
219796,173.0
219797,74.0
219798,27.0
219799,20.0
219800,75.0
219801,39.0
219802,19.0
219804,27.0
219805,62.0
219806,5.0
219807,21.0
219810,16.0
219815,40.0
219818,12.0
219819,51.0
219820,31.0
219823,15.0
219825,45.0
219826,26.0
219828,8.0
219829,23.0
219830,59.0
219831,44.0
219832,13.0
219833,13.0
219835,122.0
219836,140.0
219837,86.0
219838,27.0
219839,23.0
219842,44.0
219843,39.0
219844,22.0
219846,27.0
219847,31.0
219851,31.0
219853,11.0
219854,18.0
219855,45.0
219856,34.0
219858,22.0
219859,21.0
219860,45.0
219861,87.0
219862,31.0
219864,9.0
219865,34.0
219866,28.0
219867,14.0
219870,183.0
219871,112.0
219872,31.0
219875,67.0
219876,86.0
219877,125.0
219880,23.0
219881,117.0
219882,146.0
219883,101.0
219884,13.0
219885,6.0
219886,77.0
219887,46.0
219888,19.0
219890,47.0
219891,58.0
219893,7.0
219896,198.0
219897,32.0
219898,8.0
219901,14.0
219902,47.0
219903,25.0
219904,12.0
219905,12.0
219906,11.0
219907,126.0
219908,79.0
219909,38.0
219910,11.0
219911,10.0
219913,55.0
219914,31.0
219915,16.0
219916,19.0
219917,22.0
219919,76.0
219920,71.0
219921,15.0
219922,17.0
219923,29.0
219924,49.0
219925,18.0
219926,15.0
219927,20.0
219928,81.0
219929,55.0
219930,44.0
219931,15.0
219932,15.0
219933,40.0
219934,48.0
219935,32.0
219937,19.0
219938,21.0
219940,11.0
219941,34.0
219942,32.0
219944,23.0
219945,58.0
219946,32.0
219949,51.0
219950,67.0
219951,35.0
219954,24.0
219955,26.0
219959,10.0
219960,8.0
219961,5.0
219962,12.0
219963,66.0
219964,58.0
219965,17.0
219966,17.0
219967,34.0
219968,36.0
219969,10.0
219970,9.0
219971,10.0
219972,60.0
219973,92.0
219974,46.0
219976,14.0
219977,31.0
219978,25.0
219979,17.0
219982,20.0
219983,7.0
219985,10.0
219986,71.0
219987,57.0
219988,34.0
219990,29.0
219991,40.0
219992,63.0
219995,23.0
219996,42.0
219997,82.0
219998,46.0
219999,39.0
220000,25.0
220005,62.0
220006,41.0
220007,31.0
220008,46.0
220009,55.0
220012,33.0
220013,104.0
220014,51.0
220017,33.0
220018,17.0
220022,12.0
220023,84.0
220024,40.0
220025,19.0
220027,31.0
220028,54.0
220029,59.0
220030,83.0
220031,134.0
220032,66.0
220035,38.0
220036,62.0
220037,19.0
220039,22.0
220040,29.0
220041,5.0
220042,13.0
220045,23.0
220046,21.0
220047,14.0
220048,32.0
220053,48.0
220054,47.0
220056,21.0
220057,41.0
220058,26.0
220061,38.0
220062,28.0
220063,8.0
220065,21.0
220067,62.0
220068,52.0
220069,35.0
220070,13.0
220071,11.0
220072,29.0
220073,27.0
220074,14.0
220077,14.0
220079,6.0
220080,39.0
220081,42.0
220082,21.0
220083,10.0
220085,18.0
220086,28.0
220087,38.0
220088,18.0
220090,14.0
220091,81.0
220092,65.0
220093,45.0
220095,7.0
220096,34.0
220097,47.0
220098,28.0
220100,19.0
220101,22.0
220103,25.0
220108,45.0
220109,21.0
220110,14.0
220111,24.0
220112,18.0
220113,51.0
220114,72.0
220115,30.0
220116,22.0
220117,30.0
220121,15.0
220122,30.0
220123,25.0
220124,8.0
220125,12.0
220126,33.0
220127,20.0
220128,9.0
220129,14.0
220130,78.0
220131,57.0
220132,31.0
220133,13.0
220135,47.0
220136,36.0
220139,22.0
220141,58.0
220142,46.0
220145,23.0
220146,31.0
220147,35.0
220148,14.0
220149,12.0
220150,22.0
220151,64.0
220152,104.0
220153,41.0
220154,25.0
220155,21.0
220156,42.0
220157,31.0
220158,26.0
220160,14.0
220161,20.0
220162,12.0
220163,171.0
220164,146.0
220165,45.0
220167,67.0
220168,88.0
220169,115.0
220172,26.0
220173,100.0
220174,267.0
220175,94.0
220178,74.0
220179,46.0
220183,57.0
220187,44.0
220188,30.0
220189,13.0
220191,16.0
220192,32.0
220193,28.0
220196,65.0
220197,76.0
220198,40.0
220199,24.0
220200,21.0
220201,38.0
220202,28.0
220206,17.0
220208,29.0
220209,13.0
220211,12.0
220212,27.0
220213,58.0
220214,32.0
220217,125.0
220218,106.0
220219,41.0
220221,26.0
220222,89.0
220223,45.0
220226,36.0
220229,55.0
220230,56.0
220231,19.0
220233,27.0
220234,60.0
220235,49.0
220236,20.0
220237,20.0
220238,21.0
220239,123.0
220240,114.0
220241,44.0
220242,15.0
220244,37.0
220245,26.0
220246,16.0
220247,19.0
220248,28.0
220249,27.0
220251,58.0
220252,47.0
220255,28.0
220256,42.0
220257,52.0
220259,56.0
220260,78.0
220261,46.0
220263,41.0
220267,25.0
220270,113.0
220271,87.0
220272,22.0
220274,51.0
220275,61.0
220276,79.0
220280,59.0
220281,196.0
220282,63.0
220283,67.0
220284,50.0
220285,21.0
220288,45.0
220290,210.0
220291,124.0
220292,71.0
220295,59.0
220296,63.0
220297,116.0
220299,120.0
220300,263.0
220301,103.0
220302,40.0
220303,30.0
220305,83.0
220306,61.0
220307,41.0
220308,23.0
220309,30.0
220310,91.0
220311,7.0
220312,24.0
220315,233.0
220316,154.0
220317,68.0
220318,15.0
220320,67.0
220321,86.0
220322,132.0
220326,118.0
220327,260.0
220328,100.0
220329,17.0
220330,12.0
220332,91.0
220333,55.0
220334,32.0
220335,21.0
220336,41.0
220337,78.0
220339,15.0
220343,21.0
220344,17.0
220345,8.0
220346,9.0
220347,18.0
220348,39.0
220349,31.0
220352,81.0
220353,74.0
220354,29.0
220355,6.0
220356,27.0
220358,50.0
220361,21.0
220363,29.0
220364,30.0
220366,12.0
220367,24.0
220368,23.0
220371,72.0
220372,55.0
220373,16.0
220376,21.0
220377,44.0
220378,30.0
220380,10.0
220381,14.0
220382,12.0
220385,13.0
220387,22.0
220389,20.0
220391,19.0
220395,117.0
220396,80.0
220397,43.0
220398,43.0
220399,51.0
220400,75.0
220404,79.0
220405,176.0
220406,64.0
220407,19.0
220408,10.0
220409,54.0
220410,47.0
220412,19.0
220413,27.0
220414,55.0
220417,70.0
220418,30.0
220421,36.0
220422,44.0
220424,58.0
220425,82.0
220426,60.0
220429,35.0
220430,24.0
220431,10.0
220434,30.0
220436,164.0
220437,88.0
220438,44.0
220440,46.0
220441,64.0
220442,107.0
220445,95.0
220446,129.0
220447,77.0
220448,23.0
220450,46.0
220451,46.0
220452,15.0
220454,25.0
220455,49.0
220457,21.0
220458,18.0
220463,30.0
220464,18.0
220467,12.0
220468,121.0
220469,58.0
220470,35.0
220471,6.0
220473,16.0
220475,34.0
220477,16.0
220480,35.0
220481,39.0
220484,16.0
220485,17.0
220487,66.0
220488,79.0
220489,42.0
220490,21.0
220491,18.0
220492,38.0
220493,41.0
220494,31.0
220496,13.0
220497,19.0
220499,10.0
220500,15.0
220501,15.0
220505,20.0
220506,46.0
220507,24.0
220508,12.0
220509,14.0
220510,13.0
220511,66.0
220512,109.0
220513,27.0
220516,27.0
220517,31.0
220518,17.0
220521,162.0
220522,82.0
220523,51.0
220524,36.0
220525,27.0
220526,73.0
220527,106.0
220528,137.0
220530,10.0
220531,21.0
220532,176.0
220533,243.0
220534,156.0
220535,31.0
220536,19.0
220539,101.0
220540,88.0
220541,36.0
220543,53.0
220544,86.0
220545,6.0
220546,29.0
220547,24.0
220549,62.0
220550,41.0
220551,18.0
220553,48.0
220554,56.0
220555,70.0
220556,21.0
220559,46.0
220560,107.0
220561,64.0
220562,67.0
220563,37.0
220564,18.0
220566,69.0
220567,45.0
220568,89.0
220569,75.0
220570,26.0
220571,50.0
220572,53.0
220573,77.0
220577,56.0
220578,203.0
220579,68.0
220580,79.0
220581,65.0
220585,45.0
220586,5.0
220588,202.0
220589,138.0
220590,92.0
220593,95.0
220594,116.0
220595,144.0
220596,18.0
220599,205.0
220600,245.0
220601,137.0
220602,31.0
220606,105.0
220607,113.0
220608,74.0
220610,50.0
220611,107.0
220612,24.0
220615,77.0
220616,75.0
220617,18.0
220618,22.0
220619,47.0
220620,60.0
220621,14.0
220622,18.0
220623,20.0
220624,127.0
220625,116.0
220626,58.0
220627,34.0
220628,30.0
220630,57.0
220631,88.0
220632,61.0
220634,22.0
220635,35.0
220636,7.0
220638,20.0
220642,33.0
220643,26.0
220644,8.0
220645,12.0
220646,92.0
220647,87.0
220648,28.0
220649,5.0
220650,31.0
220651,81.0
220652,39.0
220655,23.0
220657,56.0
220658,53.0
220660,18.0
220661,37.0
220662,28.0
220664,22.0
220666,39.0
220667,93.0
220668,30.0
220670,25.0
220671,20.0
220672,13.0
220675,60.0
220676,61.0
220677,8.0
220679,26.0
220680,47.0
220681,60.0
220682,16.0
220683,23.0
220684,29.0
220685,86.0
220686,89.0
220687,41.0
220688,21.0
220689,15.0
220690,39.0
220691,33.0
220692,25.0
220694,18.0
220695,23.0
220697,150.0
220698,107.0
220699,34.0
220700,49.0
220701,73.0
220702,109.0
220704,19.0
220705,130.0
220706,185.0
220707,80.0
220708,18.0
220709,12.0
220710,73.0
220711,46.0
220714,33.0
220715,69.0
220721,59.0
220722,49.0
220723,16.0
220724,50.0
220725,44.0
220726,100.0
220730,70.0
220731,171.0
220732,70.0
220733,69.0
220734,44.0
220737,40.0
220738,5.0
220739,36.0
220740,28.0
220741,11.0
220742,44.0
220743,85.0
220744,37.0
220748,112.0
220749,194.0
220750,93.0
220751,48.0
220752,151.0
220753,67.0
220755,73.0
220756,65.0
220759,38.0
220761,11.0
220762,27.0
220763,31.0
220764,5.0
220767,72.0
220768,75.0
220769,51.0
220770,19.0
220771,18.0
220772,36.0
220773,50.0
220774,30.0
220775,9.0
220776,16.0
220777,23.0
220779,10.0
220781,150.0
220782,91.0
220783,52.0
220786,68.0
220787,80.0
220788,112.0
220791,106.0
220792,267.0
220793,97.0
220794,16.0
220795,10.0
220797,79.0
220798,55.0
220799,24.0
220801,38.0
220802,65.0
220804,11.0
220807,14.0
220808,46.0
220809,18.0
220811,20.0
220812,33.0
220813,35.0
220816,86.0
220817,95.0
220818,36.0
220819,25.0
220820,21.0
220821,36.0
220822,43.0
220823,26.0
220826,24.0
220827,12.0
220828,8.0
220829,16.0
220830,20.0
220831,26.0
220832,26.0
220833,30.0
220837,33.0
220838,96.0
220841,21.0
220842,11.0
220845,181.0
220846,84.0
220847,49.0
220850,74.0
220851,97.0
220852,143.0
220855,24.0
220856,127.0
220857,289.0
220858,105.0
220859,26.0
220860,10.0
220861,82.0
220862,68.0
220863,39.0
220865,30.0
220866,56.0
220867,21.0
220870,64.0
220871,74.0
220872,20.0
220873,11.0
220875,25.0
220876,57.0
220877,45.0
220878,18.0
220879,22.0
220880,17.0
220881,85.0
220882,121.0
220883,47.0
220884,23.0
220885,19.0
220886,44.0
220887,53.0
220888,40.0
220889,16.0
220890,24.0
220891,30.0
220893,7.0
220894,6.0
220895,20.0
220896,36.0
220897,26.0
220900,34.0
220901,37.0
220902,13.0
220903,14.0
220905,86.0
220906,80.0
220907,42.0
220908,13.0
220909,10.0
220911,31.0
220912,58.0
220913,35.0
220915,25.0
220916,24.0
220918,4.0
220919,5.0
220920,9.0
220921,264.0
220922,220.0
220923,74.0
220924,28.0
220926,89.0
220927,112.0
220928,219.0
220932,220.0
220933,363.0
220934,168.0
220935,39.0
220936,23.0
220938,113.0
220939,96.0
220940,54.0
220941,24.0
220942,43.0
220943,96.0
220944,8.0
220945,50.0
220947,12.0
220948,103.0
220949,89.0
220951,46.0
220952,53.0
220953,81.0
220956,20.0
220957,69.0
220958,153.0
220959,49.0
220960,15.0
220961,9.0
220962,56.0
220963,35.0
220966,30.0
220967,44.0
220970,205.0
220971,101.0
220972,67.0
220973,21.0
220975,92.0
220976,99.0
220977,125.0
220979,136.0
220980,292.0
220981,141.0
220982,26.0
220983,12.0
220985,92.0
220986,77.0
220988,26.0
220989,38.0
220990,73.0
220992,34.0
220995,36.0
220999,21.0
221000,29.0
221001,38.0
221002,13.0
221003,16.0
221004,16.0
221005,67.0
221006,72.0
221007,45.0
221008,17.0
221009,11.0
221011,39.0
221012,50.0
221013,34.0
221014,21.0
221015,21.0
221016,25.0
221017,35.0
221018,29.0
221020,11.0
221021,22.0
221022,31.0
221023,11.0
221026,81.0
221027,51.0
221028,26.0
221029,12.0
221032,38.0
221033,27.0
221036,21.0
221039,53.0
221040,23.0
221043,22.0
221044,53.0
221045,54.0
221046,11.0
221049,115.0
221050,136.0
221051,87.0
221052,33.0
221053,33.0
221055,47.0
221056,68.0
221057,35.0
221058,15.0
221059,20.0
221060,22.0
221062,17.0
221063,17.0
221064,27.0
221067,17.0
221068,39.0
221069,24.0
221071,14.0
221072,41.0
221073,66.0
221074,18.0
221075,18.0
221076,45.0
221079,21.0
221084,8.0
221085,15.0
221086,28.0
221087,18.0
221088,9.0
221090,50.0
221091,59.0
221092,20.0
221095,17.0
221096,14.0
221099,12.0
221100,116.0
221101,74.0
221102,38.0
221104,46.0
221105,65.0
221106,97.0
221109,106.0
221110,223.0
221111,66.0
221112,16.0
221114,70.0
221115,35.0
221116,71.0
221117,30.0
221118,42.0
221119,73.0
221120,11.0
221122,71.0
221123,70.0
221124,15.0
221126,40.0
221127,44.0
